title,link,date,content,is_fake
brigadir yusrin bersyukur warga sambut baik layanan bengkel keliling gratis,https://news.detik.com/berita/d-7662783/brigadir-yusrin-bersyukur-warga-sambut-baik-layanan-bengkel-keliling-gratis,29/11/2024,"Bhabinkamtibmas Brigadir Yusrin Zafaruddin bersyukur layanan bengkel keliling gratis yang dijalankannya di Desa Lawela dan Desa Lawela Selatan, Buton, Sulawesi Tenggara (Sultra), mendapatkan sambutan baik dari warga. Dukungan juga diberikan kepada Brigadir Yusrin dari rekan-rekan polisi lainnya di Polsek. ""Kalau respons masyarakat itu baik selama saya melaksanakan kegiatan bengkel keliling ini, dan untuk teman-teman juga di Polsek ikut mendukung. Jadi apabila ada warga yang membutuhkan bantuan kadang selalu Bhabinkamtibmas dihubungi,"" kata Brigadir Yusrin dalam program Hoegeng Corner di detikPagi, Jumat (29/11/2024). Dedikasi Brigadir Yusrin membuka bengkel keliling gratis itu berawal dari hobinya yang kerap otak-atik kendaraan. Selain itu, dia juga sering menerima keluhan soal kendaraan warga yang mengalami masalah. 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 ""Kasus yang sering ditemui ban bocor, masalah kelistrikan kendaraan yang tidak bisa distarter, kadang setiap saya sambang selalu mengeluh masalah kelistrikan,"" ujar Brigadir Yusrin. Setiap berdinas, Brigadir Yusrin memasang tas berisi peralatan montir di jok belakang motor dinasnya. Saban melihat kendaraan warga terparkir di pinggir jalan, Yusrin menghampiri untuk memastikan apakah kendaraan tersebut mengalami masalah atau tidak. Dia menamai perbaikan kendaraan gratisnya ini dengan program Beliling Presisi. ""Saya kan di Lawela sejak tahun 2017. Jadi awalnya saya buat inovasi seperti itu karena alamat rumah saya kan di Kota Baubau yang jaraknya sekitar 30 km dari tempat tugas di Desa Lawela ini. Jadi setiap perjalanan pulang ke rumah ada beberapa orang masyarakat yang kadang (kendaraannya) mogok,"" ujar Yusrin kepada detikcom dalam wawancara terpisah sebelumnya. Layanan Beliling Presisi ini dimulainya sejak 2023. Yusrin mengatakan kurang lebih 20 kendaraan baik motor maupun mobil yang mogok di jalan telah dibantunya. ""Awal mulanya tahun 2023, tahun lalu. (Untuk kendaraan) roda dua dan roda empat. Saya belajar (perbaikan mesin kendaraan) otodidak karena saya sering nongkrong sama teman teman yang punya bengkel, saya belajar,"" cerita Yusrin. Yusrin menyebut penyebab kendaraan warga bermasalah beragam, dari faktor kondisi kendaraan sendiri yang kurang perawatan hingga kondisi jalan yang berlubang, naik dan turun. ""Medannya jelek juga, naik turun. Karena banyak jalan berlubang juga. Kadang juga pengendara tidak memperhatikan kendaraannya, kurang perawatan,"" jelas Yusrin.",0
"buka peluang usaha, brantas abipraya beri pelatihan budidaya maggot",https://news.detik.com/berita/d-7662781/buka-peluang-usaha-brantas-abipraya-beri-pelatihan-budidaya-maggot,29/11/2024,"PT Brantas Abipraya (Persero) melalui program 'Brantas Cermat' memperkenalkan pengelolaan sampah berbasis ekonomi sirkuler. Inisiatif ini tidak hanya mengurangi limbah organik, tetapi juga membuka peluang ekonomi baru bagi masyarakat. Pelatihan budidaya maggot Black Soldier Fly (BSF) dan pembuatan eco enzyme adalah komponen penting dalam program ini. Keduanya berdampak signifikan dalam mengolah sampah organik secara produktif dan ramah lingkungan. Direktur SDM dan Umum Brantas Abipraya, Tumpang Muhammad menjelaskan budidaya maggot BSF menjadi strategi utama dalam pengelolaan sampah organik oleh Brantas Cermat. Maggot BSF, sebagai pengurai organik yang efisien. 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 ""Melalui program pelatihan yang diikuti oleh para pengurus bank sampah binaan Brantas Abipraya, peserta diajarkan cara memanfaatkan limbah organik rumah tangga untuk membesarkan maggot,"" ujar Tumpang Muhammad dalam keterangan tertulis, Jumat (29/11/2024). Ia menambahkan proses ini mencakup pemberian pakan, pemeliharaan, dan panen maggot yang siap digunakan atau dipasarkan. Keuntungan utama budidaya maggot BSF adalah kemampuannya mengurangi volume sampah organik dengan cepat, membantu mengurangi beban TPA. Maggot yang dihasilkan juga kaya protein, menjadikannya pakan alternatif yang baik untuk ikan dan ternak. Hasil budidaya maggot BSF bermanfaat secara ekologis dan ekonomis. Produk seperti maggot kering dan kasgot dapat dipasarkan sebagai pakan ternak atau pupuk alami, memberikan peluang usaha lingkungan bagi masyarakat. Peserta pelatihan mendapatkan keterampilan praktis untuk mendukung pengelolaan sampah berkelanjutan di rumah tangga dan komunitas. Selain pelatihan budidaya maggot, program Brantas Cermat dari Brantas Abipraya juga menyediakan pelatihan pembuatan eco enzyme. Eco enzyme adalah cairan fermentasi yang terbuat dari limbah organik seperti kulit buah, sayuran, molase, dan air. Pembuatannya sederhana, hanya memerlukan tiga bulan fermentasi. Meskipun sederhana, eco enzyme memiliki berbagai manfaat, mulai dari pembersih serbaguna, pupuk alami untuk tanaman, hingga pengusir hama yang ramah lingkungan. Pelatihan ini mengajarkan peserta cara detail memproduksi eco enzyme, memanfaatkan limbah organik menjadi produk bernilai ekonomis. Keberhasilan pelatihan ini diukur dari penerapan keterampilan peserta dan dampak langsung pada pengurangan sampah organik. Limbah organik yang diolah melalui budidaya maggot dan pembuatan eco enzyme mengurangi sampah yang harus dibuang ke TPA. Selain itu, keterampilan ini juga menghemat biaya rumah tangga, misalnya dengan menggunakan eco enzyme sebagai pengganti produk pembersih kimia komersial. Program Brantas Cermat mencerminkan upaya Brantas Abipraya terhadap keberlanjutan lingkungan, sejalan dengan prinsip ESG. Brantas Abipraya berupaya mengurangi dampak negatif dari limbah sekaligus berkontribusi terhadap pencapaian beberapa target SDGs, seperti target 11.6 yang fokus pada pengurangan dampak lingkungan perkotaan melalui pengelolaan limbah yang lebih baik. Program ini juga mendukung target 2.1 dengan menciptakan produk bernutrisi seperti pupuk organik dan pakan ternak, yang dapat mendukung ketahanan pangan di tingkat lokal. Pendekatan ini menunjukkan komitmen nyata terhadap keberlanjutan dan peningkatan kualitas lingkungan hidup. Kegiatan ini menunjukkan bahwa pengelolaan sampah melibatkan banyak pihak, termasuk perusahaan dan masyarakat. Brantas Cermat mengubah paradigma sampah dari limbah menjadi sumber daya bernilai guna dan ekonomi melalui bank sampah binaan dan pelatihan intensif. Dengan meningkatnya volume sampah di kota besar seperti Jakarta, inisiatif seperti Brantas Cermat menjadi sangat relevan. Data dari BPS DKI Jakarta menunjukkan bahwa setiap hari kota ini menghasilkan lebih dari 7.000 ton sampah, sebagian besar sampah organik. Program seperti ini membantu mengurangi tekanan pada sistem pengelolaan sampah dengan mendorong masyarakat aktif memilah dan mendaur ulang sampah. Program pelatihan budidaya maggot BSF dan pembuatan eco enzyme dari Brantas Cermat menghasilkan manfaat ekologis, sosial, dan ekonomis. Program ini menciptakan sistem pengelolaan sampah yang berkelanjutan, memberikan solusi atas permasalahan sampah, dan memberdayakan masyarakat melalui peluang ekonomi baru. ""Melalui inisiatif ini, Brantas Abipraya senantiasa akan menjaga keberlanjutan lingkungan, sehingga dapat berjalan seiring dengan pemberdayaan masyarakat dan penciptaan nilai tambah dari limbah yang selama ini sering diabaikan,"" pungkas Tumpang Muhammad. ",0
kpk panggil eks dirut taspen antonius kosasih terkait kasus investasi bodong,https://news.detik.com/berita/d-7662775/kpk-panggil-eks-dirut-taspen-antonius-kosasih-terkait-kasus-investasi-bodong,29/11/2024,"KPK memanggil eks Direktur Utama PT Taspen (Persero) Antonius NS Kosasih (AK). Dirinya dipanggil dalam perkara kasus dugaan korupsi investasi fiktif alias bodong di PT Taspen. ""Hari ini Jumat (29/11), KPK menjadwalkan pemeriksaan saksi dugaan TPK terkait kegiatan Investasi PT. Taspen (Persero) tahun anggaran 2019,"" kata Jubir KPK Tessa Mahardhika dalam keterangannya, Jumat (29/11/2024). Tessa mengatakan pemeriksaan akan dilakukan di gedung Merah Putih KPK, Jakarta, hari ini. Namun belum dirincikan materi apa yang akan digali dari pemeriksaan tersebut nantinya. 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 ""Pemeriksaan dilakukan di Gedung KPK Merah Putih atas nama AK Direktur Investasi PT. Taspen (Persero),"" kata dia. Adapun dalam kasus ini KPK telah menetapkan mantan Direktur Utama PT Taspen (Persero) Antonius NS Kosasih sebagai tersangka kasus dugaan korupsi investasi fiktif alias bodong di PT Taspen. Perkara ini yaitu dugaan korupsi dalam kegiatan investasi fiktif yang ada di PT Taspen (Persero) TA 2019.",0
2 pria di bogor babak belur dihajar warga usai kepergok curi kotak amal,https://news.detik.com/berita/d-7662767/2-pria-di-bogor-babak-belur-dihajar-warga-usai-kepergok-curi-kotak-amal,29/11/2024,"Percobaan pencurian kotak amal terjadi di sebuah masjid kawasan Desa Limusnunggal, Kecamatan Cileungsi, Bogor, Jawa Barat. Aksi pelaku yang berjumlah dua orang tersebut kepergok oleh warga. Kapolsek Cileungsi Kompol Wahyu Maduransyah Putra mengatakan, peristiwa itu terjadi pada hari Kamis (28/11). Kedua pelaku berpura-pura hendak beribadah. ""Terjadi peristiwa adanya seseorang yang diduga melakukan percobaan pencurian sebuah kotak amal yang berpura-pura akan melaksanakan ibadah di dalam masjid dan diketahui oleh warga,"" kata Wahyu, Jumat (19/11/2024). 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 Warga kemudian menangkap kedua pelaku tersebut. Keduanya lalu babak belur usai dihakimi warga. ""Akhirnya dihakimi warga masyarakat sekitar sehingga mengakibatkan pelaku babak belur oleh warga,"" jelasnya. Pihak kepolisian kemudian mendatangi lokasi kejadian untuk mengamankan pelaku. Kedua pelaku lalu dibawa oleh polisi. ""Barang bukti yang berhasil diamankan warga dan diserahkan kepada pihak kepolisian adalah 1 buah alat pemotong, 1 unit motor, dan 1 unit handphone,"" jelasnya. Wahyu mengatakan para pelaku kini telah ditahan di Polsek Cileungsi. Keduanya dijerat dengan Pasal 362 juncto Pasal 53 ayat 1 KUHP. ",0
'top five' narkoba paling sering ditemukan dalam penindakan bea cukai soetta,https://news.detik.com/berita/d-7662746/top-five-narkoba-paling-sering-ditemukan-dalam-penindakan-bea-cukai-soetta,29/11/2024,"Sepanjang tahun 2024, Ditjen Bea Cukai Bandara Soekarno Hatta menyebut telah melakukan sebanyak 464 penindakan terhadap peredaran narkotika, psikotropika dan precursor (NPP). Dari ratusan penindakan tersebut, ada 5 jenis NPP uang paling sering ditemukan. Dirjen Bea Cukai, Askolani menyebut 5 deretan teratas jenis-jenis NPP yang ditemukan ini beragam. Mulai dari prekursor, ganja, ekstasi, tembakau sintetis, psikotropika hingga metamfetamina atau sabu. ""Dari penindakan NPP di tahun 2024 diketahui 'top five' barang penindakan itu adalah jenis prekursor, kemudian ganja, kemudian ekstasi, kemudian MDMB inaca atau tembakau sintetis, kemudian psikotropika, metafetamin sabu-sabu,"" ungkap Askolani dalam konferensi pers di kantor Bea Cukai Bandara Soetta, Jumat (29/11/2024). 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 Dia menerangkan dari top five barang bukti narkoba yang berhasil ditindak, precursor menjadi barang terbanyak ditemukan. Total, kata dia, ada sebanyak 256.178,1 gram precursor yang diamankan. ""Top five barang bukti penindakan NPP terbanyak adalah prekursor dengan total 256.178,1 gram, ganja dengan total 127.645,91 gram, MDMA atau ekstasi dengan total 100.355 gram, MDMB-Inaca atau tembakau sintetis dengan total 58.191 gram, psikotropika dengan total 52.795,2 gram dan terakhir metamfetamina/sabu dengan total 39.267,64 gram,"" terangnya. Selain memiliki daftar top five jenis narkoba yang ditemukan, Askolani juga menyebut 5 negara asal dari barang bukti narkoba tersebut diperoleh. Negara-negara ini berasal dari Eropa maupun Asia. ""Top five negara asal penindakan narkotika yaitu Spanyol 119 kali, Malaysia 48 kali, Tiongkok 37 kali, Singapura 28 kali dan Thailand 25 kali,"" jelas Askolani. Dia mengatakan keberhasilan dalam melakukan penindakan berdasarkan kerja sama yang terjalin antar kementerian dan lembaga. Dia menyebut perbandingan jumlah penindakan yang dilakukan dengan tahun-tahun sebelumnya pun mengalami peningkatan yang signifikan atas kerja sama yang terbangun. ""Dari penindakan NPP sejak awal 2024, di Soekarno-Hatta telah melaksanakan 464 kali penindakan dan ini tentunya kolaborasi Bea Cukai bersama Kepolisian dan juga BNN yang secara konsisten yang kemudian kalau kita lihat angka ini juga dibandingkan tahun 2022 hanya sebanyak 143 kali penindakan dan di tahun 2023 105 kali penindakan,"" kata dia. ""Artinya ini jumlah penindakan di tahun 2024 yang dilakukan bersama oleh aparat penegak hukum dan Bea Cukai bersama Kementerian dam Lembaga terkait ini juga semakin solid dan semakin konsisten,"" imbuhnya.",0
menteri nusron sebut pentingnya peran media untuk atasi isu pertanahan,https://news.detik.com/berita/d-7662744/menteri-nusron-sebut-pentingnya-peran-media-untuk-atasi-isu-pertanahan,29/11/2024,"Menteri Agraria dan Tata Ruang/Badan Pertanahan Nasional (ATR/BPN) Nusron Wahid mengucapkan terima kasih kepada para jurnalis atas kolaborasi selama ini. Dia menilai, jurnalis memiliki peran penting dalam mendistribusikan informasi kepada masyarakat. Hal itu diungkapkan olehnya saat mengadakan Media Gathering di Kantor Kementerian ATR/BPN, Jakarta, Kamis (28/11/2028). ""Terima kasih atas sumbangsih dari teman-teman pers, baik itu teman-teman media maupun teman-teman sosial media dalam mewartakan dan menyosialisasikan. Serta mendinamisasi opini yang ada di dalam Kementerian ATR/BPN, terutama pada Kabinet Merah Putih ini dan pada isu-isu tentang pertanahan,"" kata Nusron dalam keterangan tertulis, Jumat (29/11/2024). 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 Menurutnya, isu terkait pertanahan dan tata ruang merupakan hal yang selamanya akan dibahas, karena tanah adalah kebutuhan dasar manusia, layaknya air dan udara. Belum lagi, kebutuhan akan tanah yang terus meningkat di tengah pertumbuhan populasi saat ini. Nusron berharap adanya hubungan timbal balik yang optimal antara Kementerian ATR/BPN dengan seluruh awak media. Sehingga setiap isu pertanahan dan tata ruang bisa tersampaikan ke penjuru negeri. ""Pertemuan seperti ini saya harapkan dapat dilakukan setiap satu kuartal sekali. Jadi kurang lebih tiga bulan sekali, untuk menjalin isu-isu pertanahan dan tata ruang, supaya teman-teman media kalau ada isu apa yang ditanyakan lebih memudahkan,"" tutup Nusron. Sebagai informasi tambahan, hadir dalam acara tersebut, Wakil Menteri ATR/Wakil Kepala BPN Ossy Dermawan, sejumlah Pejabat Pimpinan Tinggi Madya dan Pratama Kementerian ATR/BPN, dan wartawan dari berbagai media nasional. ",0
kabasarnas siapkan langkah antisipasi banjir lahar dingin erupsi lewotobi,https://news.detik.com/berita/d-7662741/kabasarnas-siapkan-langkah-antisipasi-banjir-lahar-dingin-erupsi-lewotobi,29/11/2024,"Kepala Badan Nasional Pencarian dan Pertolongan (Kabasarnas) Marsekal Madya (Marsdya) Kusworo mengatakan antisipasi banjir lahar dingin erupsi Gunung Lewotobi Laki-Laki, Nusa Tenggara Timur, sudah dilakukan. Kusworo mengatakan personel Basarnas tetap berjaga di lokasi. ""Jadi saya sudah menyampaikan ke teman-teman di lapangan, bahwa walaupun itu operasi ditutup, tetapi kita harus tetap stand by. Karena apa? Dengan adanya erupsi ini, secara logika kami sampaikan di lapangan, itu ada tumpukan-tumpukan daripada mungkin partikel-partikel yang punya potensi,"" kata Kusworo di kantor pusat Basarnas, Jakarta Pusat, Jumat (29/11/2024). ""Seandainya nanti ada hujan yang frekuensinya tinggi, itu bisa menjadikan satu dampak lahar dingin. Itu sudah kita antisipasi,"" tambahnya. 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 Kusworo juga sempat melakukan live report dari kantor pusat Basarnas dengan tim di lokasi erupsi Gunung Lewotobi. Dia mengatakan masyarakat berada pada jarak yang aman sehingga tidak akan terdampak jika terjadi banjir lahar dingin. ""Maka dari itu, tadi waktu live saya sampaikan bahwa saat ini, kondisi masyarakat itu di tempat jarak yang aman. Jadi, kalaupun nanti ada lahar dingin, insyaallah kondisi tersebut tidak akan sampai ke masyarakat,"" ujarnya. Dia mengatakan jalur evakuasi untuk relokasi masyarakat juga telah dibuat. Jalur itu sebagai upaya antisipasi jika nantinya terjadi banjir lahar dingin. ""Jalur untuk masyarakat untuk relokasi, kemarin saya melihat dari BNPB, juga dari Pak Menteri PMK sendiri sudah ngecek langsung, itu sudah dibuat untuk relokasi masyarakat tersebut,"" ujarnya. Lebih lanjut, Kusworo memastikan pemantauan masih dilakukan menggunakan drone termal terhadap potensi panas Gunung Lewotobi. Dia menuturkan operasi kegawatdaruratan pada hari ke-25 erupsi Gunung Lewotobi ini masih berjalan. ""Seperti tadi saya sampaikan di Flores Timur, di Lewotobi Laki-laki, ini hari yang ke-25. Tapi ternyata begitu kita lihat tadi, di tempat-tempat tertentu, lewat drone termal, itu masih ada potensi-potensi panas. Artinya, dengan adanya ketentuan dari pemerintah dalam hal ini, deklarasi daripada kegawatdaruratan hari ke-25 ini masih berjalan operasi, ataupun belum diizinkan masuk ke tempat-tempat yang memang masih rawan tadi, di radius di atas 8 km tadi,"" tutur Kusworo. ""Dan kita bisa melihat sendiri tadi, di mana masih ada suhu yang panas, yang relatif, itu juga harus tersosialisasi dengan rekan-rekan masyarakat di tempat,"" tambahnya.",0
waka mpr tegaskan komitmen presiden prabowo atasi krisis iklim,https://news.detik.com/berita/d-7662740/waka-mpr-tegaskan-komitmen-presiden-prabowo-atasi-krisis-iklim,29/11/2024,"Wakil Ketua MPR RI Eddy Soeparno mengungkapkan keseriusan Presiden Prabowo Subianto dalam mengatasi krisis iklim. Menurutnya, Indonesia sudah menyiapkan sejumlah langkah untuk berkontribusi dalam mengatasi masalah krisis iklim, salah satunya dengan memperkuat kolaborasi global. Hal itu diungkapkan olehnya saat menghadiri undangan NGO global yang berbasis di India Swaniti dalam diskusi bertajuk Green South Alliance: Energy Transition Convening Indonesia Chapter di Hotel Shangrila, Jakarta, beberapa Waktu lalu. Hadir pula perwakilan parlemen India dan juga Nepal yang membidangi Energi dan Lingkungan serta pejabat eksekutif yang menangani krisis iklim. ""Saat bertemu Sekretaris Jenderal PBB di forum G20 Presiden Prabowo sudah tegaskan komitmennya untuk membangun kolaborasi global menghadapi krisis iklim. Melalui forum ini, saya mengajak saudara-saudara Anggota Parlemen India untuk ikut bersama-sama dalam kolaborasi global yang diinisiasi oleh Indonesia ini,"" kata Eddy dalam keterangannya, Jumat (29/11/2024). 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 Menurut Eddy, perubahan iklim tidak hanya menjadi ancaman satu negara melainkan menjadi krisis global yang harus dihadapi bersama. Karena itu, dia berharap Indonesia dan India membangun aliansi bersama dalam kebijakan mengatasi krisis iklim. ""Indonesia melalui Presiden Prabowo siap mengambil inisiatif Climate Leadership dan kami berharap India ikut bersama-sama dalam inisiatif ini. Khususnya dalam kebijakan percepatan transisi untuk energi yang lebih bersih dan ramah lingkungan,"" tuturnya. Secara khusus Waketum PAN ini berharap India bisa bersinergi dalam pengembangan energi terbarukan dengan fokus pada tiga masalah utama yang dihadapi Indonesia yakni regulasi, keuangan, dan pengembangan teknologi. ""Dari sisi regulasi semoga Indonesia dalam waktu dekat akan bisa mengesahkan Rancangan Undang-Undang Energi Baru dan Energi Terbarukan (RUU EBET). Tapi di sisi pendanaan dan teknologi tentu ada banyak ruang yang bisa dijadikan kerjasama seperti transfer of knowledge, kerjasama pengembangan teknologi dan juga kemitraan dalam riset-riset transisi energi,"" tutupnya.",0
menteri atr/bpn kaji aspek tata ruang psn tropical coastland pik 2,https://news.detik.com/berita/d-7662736/menteri-atr-bpn-kaji-aspek-tata-ruang-psn-tropical-coastland-pik-2,29/11/2024,"Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional (ATR/BPN) akan membahas dan mengkaji Proyek Strategis Nasional (PSN) Pariwisata Tropical Coastland. Setelah dilakukan pengecekan, Menteri ATR/BPN Nusron Wahid mengungkap kementeriannya menemukan ketidaksesuaian Rencana Tata Ruang Wilayah (RTRW) provinsi, kota serta belum mengantongi Rencana Detail Tata Ruang (RDTR). ""Kedua, dari 1.705 hektare kawasannya, itu lokasinya 1.500 hektarenya adalah kawasan hutan lindung. Dan Hutan Lindung itu saat ini belum ada penurunan status dari Hutan Lindung menjadi hutan konversi, dari hutan konversi menjadi APR. Belum sama sekali,"" kata Nusron dilansir melalui keterangan tertulis, Kamis (28/11/2024). Nusron menjelaskan, permasalahan lahan hutan lindung ini masuk ke dalam ranah Kementerian Kehutanan. Namun, terkait ketidaksesuaian RTRW, Nusron menyampaikan masalah itu bisa mendapat keringanan dengan adanya pemberian rekomendasi Kesesuaian Kegiatan Pemanfaatan Ruang (KKPR) dari Menteri ATR/Kepala BPN. 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 Hal ini berdasarkan UU Cipta Kerja Nomor 6 Tahun 2023 dan Perpres Nomor 58 Tahun 2017 tentang Perubahan Atas Peraturan Presiden Nomor 3 tahun 2016 tentang Percepatan Pelaksanaan Proyek Strategis Nasional. ""Apakah saya akan memberikan rekomendasi KKPR atau tidak? Nah kenapa boleh tidak sesuai sepanjang Menteri APR/BPN memberikan rekomendasi KKPR. Kami sedang kaji,"" ujarnya. Selain itu, langkah tersebut masih perlu dipertimbangkan kembali lantaran sisa 200 hektare lahan tersebut masuk ke dalam kawasan Kawasan Pertanian Pangan Berkelanjutan (KP2B). Karena itu, kajian mendalam perlu dilakukan. Dalam mengeluarkan rekomendasi, pihaknya akan melakukan kajian teknis kesesuaian pemanfaatan ruang mengingat fokus PSN pada tahun 2024-2029 adalah proyek yang menopang kepentingan swasembada pangan, swasembada energi, hilirisasi, dan Giant Sea Wall Jakarta dan Pantai Utara Jakarta. Nusron akan melihat apakah PIK 2 masuk kategori ini atau tidak, barulah bisa mengambil kesimpulan. Sebagai informasi, PIK 2 merupakan proyek pengembangan wilayah baru yang baru dalam Proyek Strategis Nasional (PSN) tahun 2024 di era Presiden 2014-2024 (Jokowi). Pemiliknya adalah Aguan yang memiliki Agung Sedayu Group. PSN ini punya luas lahan 1.705 hektare yang berada di sepanjang Pesisir Pantai Utara Tangerang Desa Muara sampai dengan Desa Kronjo. Sementara, yang masuk ke dalam area PSN di antaranya Desa Tanjung Pasir seluas 54 hektare dengan kondisi existing sebagian besar berupa tambak, Desa Kohod seluas 261 hektare dengan kondisi existing berupa lahan tambak atau mangrove. Lalu ada Desa Muara dan Desa Tanjung Pasir seluas 302 hektare dengan kondisi existing berupa tambak dan hutan mangrove, Desa Muara seluas 217 hektare dengan kondisi existing berupa tambak, serta Desa Mauk dan Desa Kronjo seluas 687 hektare dengan kondisi existing berupa rawa-rawa dan tambak. ""Ini yang masuk ke dalam PSN yang sudah ditetapkan Pak Menko Ekon, yang lain tidak masuk kawasan PSN. Jadi yang di luar peta ini mengatakan masuk ke PSN itu tidak benar, yang PSN hanya 1.705 hektare akan digunakan untuk kepentingan pariwisata, untuk wisata mangrove, akan digunakan untuk keperluan pariwisata,"" imbuhnya.",0
mensos ungkap 4 program prioritas dukung visi asta cita presiden,https://news.detik.com/berita/d-7662730/mensos-ungkap-4-program-prioritas-dukung-visi-asta-cita-presiden,29/11/2024,"Menteri Sosial Saifullah Yusuf (Gus Ipul) mengatakan Kementerian Sosial bakal fokus pada empat program prioritas. Program-program tersebut seiring dengan Delapan Asta Cita yang menjadi program kerja Presiden Prabowo Subianto. Keempat fokus Kerja Prioritas tersebut ditujukan untuk pemenuhan kebutuhan dasar bagi 12 kelompok Pemerlu Atensi Sosial (12-PAS) yang menjadi sasaran kerja Kemensos. Hal itu diungkapkan olehnya saat menghadiri rapat bersama BP Taskin, BPS, Kementerian Desa, Pembangunan Daerah Tertinggal, dan Kementerian Koperasi di Menara Danareksa, beberapa Waktu lalu. ""Prioritas pertama yang menjadi perhatian Gus Ipul ialah integrasi menuju data tunggal terpadu sosial ekonomi. Data tersebut merupakan integrasi dari data-data Kementerian/Lembaga yang sudah ada selama ini, yaitu Data Terpadu Kesejahteraan Sosial (DTKS) yang dikelola oleh Kementerian Sosial, data Registrasi Sosial Ekonomi (Regsosek) yang dikelola oleh Badan Pusat Statistik (BPS), dan Data Pensasaran Percepatan Penghapusan Kemiskinan Ekstrim (P3KE) yang dikelola oleh Badan Kependudukan dan Keluarga Berencana Nasional. Pengelolaan data terpadu dalam skala nasional tersebut akan dipimpin oleh BPS,"" kata Saifullah dalam keterangan tertulis, Jumat (29/11/2024). 
ADVERTISEMENT
 
SCROLL TO CONTINUE WITH CONTENT
 Dia menjelaskan integrasi ketiga data ini yang disertai dengan updating data dinamis nantinya akan menjadi data rujukan yang bisa dimanfaatkan semua kementerian/lembaga dan juga pemerintah daerah sesuai tugas dan fungsinya masing-masing. Melalui data terpadu tersebut, diharapkan distribusi bansos akan lebih merata dan tepat sasaran. ""Pada dasarnya ini sungguh membuat kerja kami lebih ringan, karena nanti data yang digunakan sudah data tunggal. Ini dipergunakan oleh semua kementerian, lembaga dan pemda. Bisa berbagi tugas, saya yakin hasilnya akan lebih efektif,"" tuturnya. Prioritas kedua ialah pembangunan Kampung Sejahtera Kemensos bagi masyarakat di Desa Eretan Kulon, Kecamatan Kandanghaur, Kabupaten Indramayu, Jawa Barat yang sering menjadi korban banjir rob. Kampung Sejahtera yang diberi nama Kampung Nelayan Sejahtera ini merupakan model kolaborasi penanganan dampak bencana antara Kementerian Sosial dengan berbagai pihak terkait antara lain Badan Amil Zakat Nasional (Baznas), CSR Pertamina, serta pemerintah daerah terkait. ""Penataan Regulasi Pelaksanaan Kesejahteraan Sosial menjadi program Kerja Prioritas berikutnya. Masih banyaknya Lembaga Kesejahteraan Sosial (LKS) yang tidak berizin dan melakukan penyelewengan menjadi salah satu alasan Gus Mensos ingin memperkuat regulasi terkait. Selain standarisasi LKS, penataan regulasi ini juga akan mencakup standarisasi Pungutan Uang dan Barang (PUB) dan regulasi terkait disabilitas,"" jelasnya. Dia mengatakan penguatan regulasi ini diharapkan bisa mencegah terjadinya berbagai peristiwa yang berdampak buruk pada Pemerlu Atensi Sosial misalnya saja kasus pelecehan yang terjadi di sebuah panti asuhan illegal di Tangerang, Banten yang terungkap pada Oktober 2024 lalu, dan masih banyak kasus lainnya. ""Konsolidasi Nasional Pilar-pilar Sosial dan Pemerintah Daerah menjadi fokus terakhir dalam Kerja Prioritas Kemensos. Tak hanya memiliki peranan penting dalam akuntabilitas distribusi bansos, pilar-pilar sosial dan pemerintah daerah juga memegang peranan penting dalam melaksanakan pendampingan agar target pengentasan kemiskinan bisa tercapai,"" pungkasnya.",0
