title,link,date,content,is_fake
Artikel Mengenai Ahmad Luthfi Bikin Warga Jateng Geram,https://www.kompas.com/cekfakta/read/2024/11/26/145738682/hoaks-artikel-mengenai-ahmad-luthfi-bikin-warga-jateng-geram,2024-11-26,"Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar.KOMPAS.com - Beredar tangkapan layar artikel yang mewartakan mengenai calon gubernur Jawa Tengah (Cagub Jateng) Ahmad Luthfi yang membuat warga geram.Artikel tersebut menyorot komentar Luthfi mengenai arahan partai yang dibandingkan dengan sabda nabi.Berdasarkan penelusuran Tim Cek Fakta Kompas.com, narasi itu tidak benar atau merupakan hoaks.Tangkapan layar artikel mengenai Ahmad Luthfi membuat warga Jateng geram disebarkan oleh akun Facebook ini, ini, ini, ini, dan ini.Berikut narasi yang ditulis salah satu akun pada Minggu (24/11/2024):Buat warga jateng,buang jauh-jauh ini manusia bermulut sampah Tinja.....Sementara, berikut judul tangkapan layar artikel yang disebarkan:Pernyataan Ahmad Luthfi Bikin Warga Jateng GeramTerkait Ucapan: Kalau Arahan Telah Kuberikan Sabda Nabi pun Harus Kau TInggalkan!akun Facebook Tangkapan layar konten hoaks di sebuah akun Facebook, Minggu (24/11/2024), berisi tangkapan layar artikel mengenai Ahmad Luthfi membuat warga Jateng geram.Tim Cek Fakta Kompas.com tidak menemukan pernyataan atau komentar Luthfi seperti yang beredar pada tangkapan layar artikel.Dengan metode reverse image search, foto yang dipakai pada artikel serupa dengan yang dipakai pada berita Antara, 12 September 2023.Artikel tersebut membahas mengenai perbandingan jumlah personel polisi dan penduduk Jateng, ketika masih menjabat sebagai Kapolda.Ia mengatakan, satu personel polisi yang bertugas di provinsi setempat harus melayani 1.116 orang penduduk.Tangkapan layar artikel yang beredar kemungkinan besar merupakan hasil suntingan dengan mengubah judul artikel.Tangkapan layar artikel mengenai Ahmad Luthfi membuat warga Jateng geram merupakan hoaks.Tangkapan layar tersebut merupakan hasil suntingan dengan mengubah judul artikel.Tidak ada pernyataan Luthfi mengenai arahan partai yang dibandingkan dengan sabda nabi.",1
Laron Tumbuh Menjadi Rumput Teki Setelah Mati,https://www.kompas.com/cekfakta/read/2024/11/26/131800182/-hoaks-laron-tumbuh-menjadi-rumput-teki-setelah-mati,2024-11-26,"Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar.KOMPAS.com - Beredar narasi di media sosial yang mengeklaim serangga laron akan tumbuh menjadi rumput teki setelah mati.Berdasarkan penelusuran Tim Cek Fakta Kompas.com, narasi tersebut tidak benar dan informasinya tidak berdasar.Narasi yang mengeklaim laron akan tumbuh menjadi rumput teki setelah mati dibagikan oleh akun Facebook ini pada 22 November 2024.Berikut narasi yang dibagikan:Tubuh laron bila mati lama lama menjadi tumbuhan gulma yaitu RUMPUT TEKIScreenshot Hoaks, laron tumbuh menjadi rumput teki setelah matiDikutip dari pemberitaan Kompas.com pada Senin (25/11/2024), peneliti Pusat Riset Zoologi Terapan, Organisasi Riset Hayati dan Lingkungan, Badan Riset dan Inovasi Nasional (BRIN), Bramantyo Wikantyoso membantah informasi yang menyebut laron akan tumbuh menjadi rumput teki.""Laron tumbuh menjadi rumput teki itu tidak benar,"" kata Bramantyo.Bramantyo menduga, benda dalam video tersebut adalah tumbuhan atau jamur yang memanfaatkan laron dan serangga mati sebagai sumber nutriennya.Menurut dia, tumbuhan atau jamur memang bisa memanfaatkan kandungan nitrogen yang ada dalam tubuh serangga, baik saat masih hidup ataupun sudah mati.""Sehingga tidak benar apabila laron tumbuh menjadi rumput teki. Yang benar, laron tumbuh menjadi ratu dan raja dalam sarang rayap,"" ujar Bramantyo.Sementara itu, ahli entomologi Universitas Gadjah Mada (UGM) Yogyakarta, Hari Purwanto mengatakan, penampakan dalam unggahan terlihat seperti serangga yang terserang jamur.Menurut Hari, tidak mungkin seekor serangga yang sudah mati termasuk laron akan tumbuh menjadi rumput teki atau tanaman lainnya.""Menurut teori omne vivum ex vivo, semua kehidupan berasal dari kehidupan. Jadi rumput teki ya berasal dari (benih) rumput teki,"" kata Hari.Berdasarkan penelusuran Tim Cek Fakta Kompas.com, narasi yang mengeklaim laron akan tumbuh menjadi rumput teki setelah mati adalah hoaks.Peneliti BRIN Bramantyo Wikantyoso mengatakan, informasi yang mengatakan laron akan tumbuh menjadi rumput teki adalah tidak benar.Sementara itu, ahli entomologi UGM Hari Purwanto mengatakan, penampakan dalam unggahan terlihat seperti serangga yang terserang jamur.",1
Video Banjir Mendadak Landa Kuala Lumpur,https://www.kompas.com/cekfakta/read/2024/11/26/121303382/hoaks-video-banjir-mendadak-landa-kuala-lumpur,2024-11-26,"Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar.KOMPAS.com - Di media sosial beredar sebuah video yang diklaim menampilkan banjir dadakan di Kuala Lumpur, Malaysia.Namun setelah ditelusuri video tersebut merupakan hasil manipulasi dan informasinya keliru.Video yang diklaim menampilkan banjir dadakan di Kuala Lumpur muncul di media sosial, salah satunya dibagikan oleh akun Facebook ini, ini, dan ini.Akun tersebut membagikan video sebuah hujan besar tiba-tiba turun dan mengakibatkan banjir. Tampak banjir tersebut menyapu beberapa mobil.Video diberi keterangan teks:Hujan dan Banjir secara Tiba Tiba di Kuala LumpurAkun Facebook Tangkapan layar Facebook, video banjir dadakan yang diklaim terjadi di Kiala LumpurSetelah ditelusuri video tersebut identik dengan unggahan akun TikTok @misbazamar pada 30 Oktober 2024.Dalam video aslinya terdapat tulisan ""#aigeneratedvideo"" dan keterangan yang menyatakan video itu dihasilkan oleh artificial intelligence (AI).Dikutip dari AFP, pemilik akun TikTok tersebut Mizba Zamar menjelaskan, video banjir yang beredar di media sosial dibuat menggunakan aplikasi bernama Hailuo AI.Aplikasi itu memungkinkan pengguna untuk membuat video dengan menggunakan teks atau gambar. Menurut Mizba, video yang ia buat itu disalahartikan di dunia maya sebagai banjir di Kuala Lumpur. “Sayangnya, beberapa orang mengunggah ulang dan mengubah judulnya untuk membuat video tersebut menjadi sensasional,” kata dia.Mizba juga mengatakan bahwa latar video tersebut bukan di Kuala Lumpur, namun di Singapura. Shu Hu, kepala Laboratorium Pembelajaran Mesin dan Forensik Media Universitas Purdue, Amerika Serikat menjelaskan video tersebut jelas merupakan hasil rekayasa AI. Sebab, ada beberapa kejanggalan. Hal itu seperti mobil berwarna kuning di awal video yang tiba hilang setelah hujan turun. Ada juga mobil berwarna hitam yang tiba-tiba muncul setelah hujan reda. Selain itu pepohonan dalam video juga menunjukkan ketidakkonsistenan. Beberapa pohon tampak bergoyang secara signifikan selama hujan, sementara pohon yang lain tetap diam.Video yang diklaim menampilkan banjir dadakan di Kuala Lumpur merupakan hasil manipulasi. Video tersebut dibuat menggunakan aplikasi Hailuo AI.Selain itu, terdapat beberapa kejanggalan dalam video yang menunjukkan banjir tersebut bukan peristiwa nyata. ",1
Video Ustaz Adi Hidayat Promosikan Obat Hipertensi,https://www.kompas.com/cekfakta/read/2024/11/26/111100082/-hoaks-video-ustaz-adi-hidayat-promosikan-obat-hipertensi,2024-11-26,"Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar.KOMPAS.com - Sebuah video yang menampilkan Ustaz Adi Hidayat mempromosikan obat hipertensi beredar di media sosial.Narasi dalam video juga disertai pernyataan yang mengeklaim Adi Hidayat pernah menjadi korban rencana pembunuhan terhadap dirinya oleh pemimpin perusahaan farmasi. Namun, setelah ditelusuri video tersebut tidak benar atau hoaks.Video yang menampilkan Ustaz Adi Hidayat mempromosikan obat hipertensi salah satunya dibagikan oleh akun Facebook ini, ini dan ini.Dalam video, Adi Hidayat mengatakan, dia pernah menjadi target pembunuhan pimpinan perusaahan farmasi yang memproduksi obat hipertensi. Adi Hidayat kemudian menemukan obat hipertensi yang dapat secara parmanen menghilangkan serangan jantung dan stroke.Akun Facebook Tangkapan layar Facebook narasi yang menyebut Adi Hidayat mempromosikan obat hipertensiKetika dicermati gerakan bibir dan perkataan Ustaz Adi Hidayat dalam video tidak sinkron.Tim Cek Fakta Kompas.com kemudian menelusuri video tersebut menggunakan teknik reverse image search. Teknik ini dilakukan untuk mencari video asli atau yang pernah muncul sebelumnya.Hasilnya, video tersebut identik dengan unggahan di kanal YouTube Adi Hidayat Official.Dalam video aslinya, Ustaz Adi Hidayat menjawab pertanyaan soal hukum dalam Islam terkait seorang perempuan menikah tanpa restu keluarga.Dalam video ia tidak mempromosikan obat hipertensi.Kemudian, Tim Cek Fakta Kompas.com mengecek suara Ustaz Adi Hidayat mempromosikan obat hipertensi menggunakan Hive Moderation. Tools tersebut dapat mendeteksi sebuah suara dihasilkan oleh artificial intelligence (AI) atau bukan.Setelah dicek, hasilnya suara Ustaz Adi Hidayat memiliki probabilitas 98.2 persen dihasilkan oleh AI.Hive Moderation Hasil pemeriksaan Hive Moderation terhadap suara Ustaz Adi Hidayat mempromosikan obat hipertensiVideo yang menampilkan Ustaz Adi Hidayat mempromosikan obat hipertensi merupakan hasil manipulasi.Dalam video aslinya ia menjawab pertanyaan soal hukum dalam Islam terkait seorang perempuan menikah tanpa restu keluarga. Setelah dicek menggunakan Hive Moderation, suara Ustaz Adi Hidayat mempromosikan obat hipertensi terdeteksi dihasilkan oleh AI. Video merupakan konten manipulasi yang menempel suara hasil edit dan ditempel pada video lama.",1
Akun Facebook Tawarkan Lowongan Kerja Toko Roti Roti'O,https://www.kompas.com/cekfakta/read/2024/11/25/183000482/-hoaks-akun-facebook-tawarkan-lowongan-kerja-toko-roti-roti-o,2024-11-25,"Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar.KOMPAS.com - Bermunculan akun-akun Facebook mengatasnamakan PT Sebastian Citra Indonesia, menawarkan lowongan kerja di toko Roti'O.Berdasarkan penelusuran Tim Cek Fakta Kompas.com, informasi dalam poster tidak benar atau merupakan hoaks.Poster lowongan kerja di Roti'O disebarkan oleh akun Facebook Roti'O Indonesia Info, Info Roti'O, dan Roti'O Indonesia.Lowongan tersedia untuk berbagai posisi dengan gaji Rp 5-10 juta.Pelamar diminta menghubungi nomor WhatsApp yang disertakan dalam unggahan.""Lowongan kerja Roti'O Indonesia untuk lulusan SMA/SMK dan Sederajat, info pendaftaran silahkan cek persyaratan kualifikasi di WhatsApp,"" tulis salah satu akun pada 15 November 2024.Berikut judul poster yang beredar:DIBUTUHKAN ORANG PRIA & WANITA TERCEPAT UNTUK BEKERJA DI ROTI'OSementara, salah satu akun menyertakan tautan pendaftaran lowongan kerja.akun Facebook Tangkapan layar konten hoaks di sebuah akun Facebook, 15 November 2024, berisi poster lowongan kerja di Roti'O.Tautan yang disebarkan tidak mengarah ke situs web resmi PT Sebastian Citra Indonesia.Rekrutmen Roti'O tersedia di situs web resminya, dengan alamat https://rotio.id/job-vacancy.html.Selain itu, nomor WhatsApp yang disebarkan bukanlah nomor bisnis Roti'O yang asli.Melalui informasi di situs web Roti'O, nomor WhatsApp mereka ada di nomor 0813-1899-9227.Sementara, tidak ada lowongan kerja seperti yang diinformasikan pada poster di akun Instagram maupun Halaman Facebook Roti'O.Poster lowongan kerja di Roti'O yang disebarkan akun-akun Facebook mengatasnamakan PT Sebastian Citra Indonesia, merupakan hoaks.Tautan yang disebarkan tidak mengarah ke situs web resmi Roti'O.Nomor WhatsApp yang disebarkan juga tidak mengarah ke nomor asli Roti'O.",1
Undian Berhadiah Rp 200 Juta dari Sido Muncul,https://www.kompas.com/cekfakta/read/2024/11/25/162200782/-hoaks-undian-berhadiah-rp-200-juta-dari-sido-muncul,2024-11-25,"Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar.KOMPAS.com - Beredar informasi adanya undian berhadiah total Rp 200 juta yang mengatasnamakan PT Industri Jamu Dan Farmasi Sido Muncul Tbk (Sido Muncul).Berdasarkan penelusuran Tim Cek Fakta Kompas.com, informasi tersebut hoaks.Informasi undian berhadiah Rp 200 juta mengatasnamakan Sido Muncul dibagikan oleh akun Facebook ini pada 18 November 2024.Berikut narasi yang dibagikan:Raih keberuntungan bersama Tolak Angin! Ikuti undian berhadiah dari PT Jamu dan Farmasi Sido Muncul Tbk. dan menangkan hadiah menarik setiap bulannya. Kode kupon yang kamu miliki adalah langkah lebih dekat menuju kejutan luar biasa!Jangan lewatkan kesempatan ini. sehat dan beruntung bisa menjadi milikmu! Daftar sekarang juga dibawah ini dan dapatkan kode undian kamuNarasi itu disertai poster ""Gebyar Hadiah Tolak Angin"" yang mencantumkan hadiah utama total Rp 125 juta dan hadiah mingguan total Rp 75 juta.Screenshot Hoaks, undian berhadiah Rp 200 juta mengatasnamakan Tolak AnginTim Cek Fakta Kompas.com menelusuri poster ""Gebyar Hadiah Tolak Angin"" yang dibagikan akun Facebook tersebut menggunakan Google Lens.Hasilnya, poster serupa telah diunggah akun Instagram resmi Tolak Angin @tolak_angin (terverifikasi) pada 20 Agustus 2024.Namun, nominal hadiah yang tercantum di poster resmi Tolak Angin adalah hadiah utama total Rp 10 juta dan hadiah mingguan total Rp 16 juta.Selain itu, Gebyar Hadiah Tolak Angin hanya berlangsung pada 13 Agustus - 7 Oktober 2024.A post shared by Tolak Angin Official (@tolak_angin) Ini bukan untuk kali pertama beredar unggahan hoaks undian berhadiah yang mencatut nama Sido Muncul.Pada awal Oktober 2024 juga pernah muncul konten hoaks dengan narasi adanya undian berhadiah senilai Rp 57 juta dari Sido Muncul.Konten hoaks itu sudah dibongkar oleh Tim Cek Fakta Kompas.com. Simak hasil penelusurannya melalui artikel ini.Berdasarkan penelusuran Tim Cek Fakta Kompas.com, informasi undian berhadiah Rp 200 juta mengatasnamakan Sido Muncul adalah hoaks.Poster undian berhadiah yang beredar di Facebook merupakan hasil manipulasi dari poster asli yang diunggah di Instagram Tolak Angin pada 20 Agustus 2024.",1
Andy Noya dan Nila Moeloek Promosi Obat Ereksi serta Prostatitis,https://www.kompas.com/cekfakta/read/2024/11/25/115500882/-hoaks-andy-noya-dan-nila-moeloek-promosi-obat-ereksi-serta-prostatitis,2024-11-25,"Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar.KOMPAS.com - Sebuah video di media sosial menampilkan wartawan senior Andy F Noya dan mantan Menteri Kesehatan Nila Moeloek mempromosikan obat ereksi serta prostatitis.Setelah ditelusuri, video tersebut merupakan hasil manipulasi sehingga informasinya dipastikan keliru atau hoaks.Video yang menampilkan Andy Noya dan Nila Moeloek mempromosikan obat ereksi serta prostatitis muncul di media sosial, salah satunya dibagikan oleh akun Facebook ini.Dalam video, Andy mewawancarai Nila Moeloek soal obat ereksi dan prostatitis yang baru ia rilis. Video diberi keterangan teks:Anda boleh memesan di sini Semua orang membicarakannya! Prof. Nila Moeloek dianugerahi penghargaan atas keunggulannya dalam perawatan kesehatan setelah mempublikasikan metode pengobatan prostatitis yang akan menyelamatkan jutaan jiwa!Lihat Lebih SedikitAkun Facebook Tangkapan layar Facebook, video yang diklaim menampilkan Andy F Noya dan Nila Moeloek mempromosikan obat prostatitis dan ereksiSetelah ditelusuri, video tersebut identik dengan unggahan di kanal YouTubeKick Andy Show pada 2019.Dalam video aslinya, Andy Noya dan Nila Moeloek tidak mempromosikan obat ereksi serta prostatitis.Saat itu, mereka membahas upaya yang dilakukan pemerintah dalam memberantas masalah gangguan kesehatan mata di Indonesia.Saat diwawancara oleh Andy Noya pada 2019, Nila masih menjabat sebagai menteri kesehatan.Tim Cek Fakta Kompas.com kemudian mengecek suara Andy Noya dan Nila Moeloek mempromosikan obat ereksi serta prostatitis menggunakan Hive Moderatiion.Hasilnya, suara Andy Noya terdeteksi dihasilkan oleh artificial intelligence (AI) dengan probabilitas mencapai 99.9 persen. Hive Moderation Hasil pemeriksaan Hive Moderation terhadap suara Andy Noya mempromosikan obat ereksi dan prostatitisSuara Nila Moeloek juga terdeteksi dihasilkan AI dengan probabilitas 97.5 persen.Konten itu dibuat dengan menggunakan suara hasil manipulasi, kemudian ditempel pada video lama sehingga konteksnya keliru.Hive Moderation Hasil pemeriksaan Hive Moderation terhadap suara Nila Moeloek mempromosikan obat ereksi dan prostatitisVideo yang menampilkan Andy Noya dan Nila Moeloek mempromosikan obat ereksi serta prostatitis merupakan hasil manipulasi.Dalam video aslinya mereka membahas soal upaya yang dilakukan pemerintah untuk memberantas masalah gangguan kesehatan mata di Indonesia.Setelah dicek menggunakan Hive Moderation, suara Andy Noya dan Nila Moeloek dalam video yang beredar terdeteksi dihasilkan AI. ",1
Ahmad Luthfi Akan Kembali ke Kampung jika Kalah Pilkada 2024,https://www.kompas.com/cekfakta/read/2024/11/25/105000782/-hoaks-ahmad-luthfi-akan-kembali-ke-kampung-jika-kalah-pilkada-2024,2024-11-25,"Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar.KOMPAS.com - Di jagat maya beredar tangkapan layar sebuah artikel dengan narasi Calon Gubernur Jawa Tengah nomor urut 2 Ahmad Luthfi akan kembali ke kampungnya di Jawa Timur jika kalah dalam Pilkada Jateng 2024.Namun, setelah ditelusuri, tangkapan layar artikel tersebut merupakan hasil manipulasi.Sebagai konteks, Luthfi merupakan orang asli Surabaya, Jawa Timur. Ia lahir pada 22 November 1996 di wilayah yang dijuluki sebagai ""Kota Pahlawan"" itu. Tangkapan layar judul artikel yang mengeklaim Ahmad Luthfi mengatakan akan kembali ke kampungnya jika kalah di Pilkada 2024 muncul di media sosial, salah satunya dibagikan oleh akun Facebook ini, ini, serta TikTok ini.Akun tersebut membagikan tangkapan layar sebuah artikel dengan judul:Kalau Kalah, Saya Akan Kembali ke Kampung Saya di Jawa Timur, Ucap Ahmad LuthfiArtikel tersebut juga menampilkan foto Ahmad Luthfi bersama pasangannya di Pilkada Jawa Tengah 2024, Taj Yasin Maimoen.Akun Facebook Tangkapan layar Facebook artikel yang menyebut Ahmad Luthfi mengatakan akan kembali ke kampungnya di Jawa Timur jika kalah pada Pilkada Jawa Tengah 2024Berdasarakan penelusuran yang dilakukan Tim Cek Fakta Kompas.com, sampai saat ini tidak ditemukan pemberitaan soal rencana Ahmad Luthfi pulang ke kampungnya di Jawa Timur jika kalah pada Pilkada 2024.Tim Cek Fakta Kompas.com, kemudian menelusuri tangkapan layar artikel tersebut menggunakan teknik reverse image search. Hasilnya, gambar dalam artikel identik dengan unggahan di laman Awall.id pada 1 November 2021.Artikel aslinya berjudul ""Tampil Gemilang di Debat Perdana, Luthfi-Gus Yasin Buktikan Siap Pimpin Jawa Tengah"".Artikel tersebut memuat pendapat Bendahara DPD Partai Golkar Jawa Tengah, Mohammad Saleh yang menilai Luthfi dan Taj Yasin lebih menguasai data dan fakta pada debat pertama Pilkada Jawa Tengah 2024.Debat pertama Pilkada Jawa Tengah pada 30 Oktober lalu mengusung tema ""Tata Kelola Pemerintahan, Kepemimpinan, dan Reformasi Birokrasi Menuju Jawa Tengah dengan Pelayanan Publik yang Transparan dan Akuntabel"". Tangkapan layar judul artikel yang mengeklaim Ahmad Luthfi akan kembali ke kampungnya jika kalah di Pilkada 2024 adalah hasil manipulasi.Artikel aslinya merupakan pemberitaan di sebuah media online dengan judul ""Tampil Gemilang di Debat Perdana, Luthfi-Gus Yasin Buktikan Siap Pimpin Jawa Tengah"".",1
Tautan Undian Akhir Tahun dari BRI,https://www.kompas.com/cekfakta/read/2024/11/25/095103182/hoaks-tautan-undian-akhir-tahun-dari-bri,2024-11-25,"Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar.KOMPAS.com - Tautan undian berhadiah mengatasnamakan Bank Rakyat Indonesia (BRI) dalam rangka perayaan akhir tahun beredar di media sosial.Undian itu menawarkan beberapa hadiah, seperti mobil dan paket umrah. Narasi yang dibentuk pun terlihat menggiurkan.Berdasarkan penelusuran Tim Cek Fakta Kompas.com, narasi tersebut tidak benar atau hoaks.Tautan undian akhir tahun mengatasnamakan BRI muncul di media sosial, salah satunya dibagikan akun Facebook ini, ini dan ini.Akun tersebut membagikan tautan dengan keterangan:Promo Undian Akhir Tahun Bank BRI. Menangkan Hadiah nya.?(???????????????????????? ????????????????????)• 10 Unit Mobil Hyundai Careta• 10 Unit Mobil Pajero Sport• 10 Unit Mobil Wuling( ???????????????????????? ???????????????????????????? ???????????????????????????? )• 70 Paket Umroh Gratis• 50 Emas 10.Gram• 65 Unit Motor Honda Beat• 100 Unit Sepeda Listrik• 10 Unit Vespa PrimaveraPendaftaran Gratis Tidak Ada Biaya !!Ayo Dapatkan Hadiah nya sekarang#NasabahBRI #PenggunaBRImo #BankRakyatIndonesiaAkun Facebook Tangkapan layar Facebook, undian akhir tahun mengatasnamakan BRIKetika dibuka, tautan tersebut tidak mengarah ke situs resmi BRI, yakni www.bri.co.id.Saat dikonfirmasi, Corporate Secretary BRI Agustya Hendy Bernadi memastikan unggahan tersebut adalah hoaks.BRI tidak mengadakan undian akhir tahun seperti dalam unggahan yang beredar.""Info tersebut tidak benar,"" ujar Hendy, Jumat (22/11/2024). Menurut Hendy, unggahan yang beredar mengarah pada penipuan. Sehingga, ia mengimbau masyarakat untuk berhati-hati dan tidak memberikan data pribadi maupun perbankan kepada pihak yang mengatasnamakan BRI.",1
Foto Netanyahu Terbaring di Rumah Sakit,https://www.kompas.com/cekfakta/read/2024/11/25/084000882/-hoaks-foto-netanyahu-terbaring-di-rumah-sakit,2024-11-25,"Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar.KOMPAS.com - Di media sosial beredar foto Perdana Menteri Israel Benjamin Netanyahu terbaring di rumah sakit.Berdasarkan penelusuran Tim Cek Fakta Kompas.com, foto tersebut merupakan konten manipulatif.Foto Netanyahu terbaring di rumah sakit disebarkan oleh akun Facebook ini, ini, ini, ini, dan ini.Berikut narasi yang ditulis salah satu akun pada Selasa (19/11/2024):Berita yang kuat dan indah sekarang. Menurut media Israel: Netanyahu menderita penyakit kesehatan yang serius ketika dia berada di Kirya dan dipindahkan ke rumah sakit di Tel Aviv Perkuat doamu, semoga Tuhan memberkatinya kutipan dari media Israel ya allah jabutlah nyawanya dalam. Keadaan khusnul khotimah=dalam keadaan hina dan bermaksiat, aamiinakun Facebook Tangkapan layar konten manipulatif di sebuah akun Facebook, Selasa (19/11/2024), menampilkan foto Netanyahu terbaring di rumah sakit.Tim Cek Fakta Kompas.com mengecek campur tangan kecerdasan buatan atau artificial intelligence (AI) dalam foto yang beredar.Salah satu tools pendeteksi gambar AI adalah Hive Moderation.Hasil pengidentifikasian Hive Moderation menunjukkan, foto Netanyahu terbaring di rumah sakit memiliki probabilitas 99,2 persen dibuat dengan AI.Hive Moderation Tangkapan layar Hive Moderation menunjukkan, foto Netanyahu terbaring di rumah sakit memiliki probabilitas 99,2 persen dibuat dengan AI.Selain itu, terdapat kejanggalan dalam gambar yang beredar.Salah satunya, tali masker yang tampak tidak sesuai dengan posisi desain masker pada umumnya.Selain itu, telinga Netanyahu tampak berbeda jika dibandingkan dengan foto Netanyahu lainnya.Misalnya, foto Netanyahu yang diunggah di laman Departemen Pertahanan Amerika Serikat yang menampilkan profil wajah sebelah kiri Netanyahu.Apabila disandingkan dengan telinga pada foto yang beredar, tampak perbedaan bentuk telinga Netanyahu.Tim Cek Fakta Kompas.com Perbandingan gambar Benjamin Netanyahu terbaring di rumah sakit, menampilkan sejumlah kejanggalan, seperti tali masker yang tidak pada posisinya dan bentuk telinga Netanyahu yang berbeda.Sejauh ini, tidak ada berita kredibel atau pengumuman resmi dari pemerintah Israel yang menyatakan Netanyahu terbaring di rumah sakit.",1
Prabowo Wacanakan Wajib Militer bagi Anak Muda,https://www.kompas.com/cekfakta/read/2024/11/22/183600782/-hoaks-prabowo-wacanakan-wajib-militer-bagi-anak-muda,2024-11-22,"Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar.KOMPAS.com - Beredar narasi yang menyebutkan Presiden Prabowo Subianto mewacanakan wajib militer bagi anak muda.Berdasarkan penelusuran Tim Cek Fakta Kompas.com, narasi itu hoaks.Informasi mengenai Prabowo mewacanakan wajib militer bagi anak muda disebarkan oleh akun Facebook ini, ini, ini, ini, ini, dan ini.Pengguna Facebook menyertakan poster digital memuat foto Prabowo mengenakan seragam TNI.Berikut teks pada poster tersebut:BEREAKING NEWSPRABOWO SAMPAIKAN: SETUJUKAH RAKYAT, KALAU PUTRA PUTRI ANDA IKUT WAJIB MILITER???MENTALNYA KUTA DAN CINTA NKRIakun Facebook Tangkapan layar konten hoaks di sebuah akun Facebook, 5 November 2024, mengenai Prabowo mewacanakan wajib militer bagi anak muda.Foto yang dipakai pada poster yang beredar, serupa dengan foto yang dipakai pada artikel Tribunnews.Foto diambil ketika Prabowo memberikan arahan dalam acara retreat Kabinet Merah Putih di Akademi Militer, Magelang, Jawa Tengah, pada 25 Oktober 2024.Sejauh ini, tidak ditemukan pernyataan Prabowo mengenai wacana wajib militer di masa pemerintahannya.Saat masih menjabat sebagai Menteri Pertahanan, Prabowo mengatakan bahwa pemerintah tidak akan melakukan wajib militer meski Undang-Undang Nomor 23 Tahun 2019 tentang Pengelolaan Sumber Daya Nasional Untuk Pertahanan Negara (PSDN) telah berlaku.Ia menegaskan, UU PSDN menerapkan sistem komponen cadangan, bukan wajib militer.""Kita tidak ada sistem wajib militer, tapi kita nanti sistemnya komponen cadangan,"" kata Prabowo pada 9 Januari 2024, dilansir CNN.Narasi mengenai Prabowo mewacanakan wajib militer bagi anak muda adalah hoaks.Saat masih menjabat sebagai Menteri Pertahanan, Prabowo memastikan pemerintah tidak akan melakukan wajib militer.UU PSDN menerapkan sistem komponen cadangan.",1
